response_id,submitted_at,product,product_version,platform,country,user_segment,score1,score2,source_file,source_row,product_norm,platform_norm,country_norm,segment_norm,submitted_at_dt,score1_norm,score2_norm,umux_score
R1980,2024-02-02 19:48:11,Check out,2.0,Android,RU,New,4,4,raw_responses_sample.csv,1325,Checkout,Android,RU,new,2024-02-02 19:48:11,4.0,4.0,75.0
R1397,2024-02-27 06:17:48,payments,1.2,Web,,power,4,4,raw_responses_sample.csv,1326,Payments,Web,unknown,power,2024-02-27 06:17:48,4.0,4.0,75.0
R2095,2024-05-21 02:28:27, Payments,2.0,iOS,GE,new,1,3,raw_responses_sample.csv,1327,Payments,iOS,GE,new,2024-05-21 02:28:27,1.0,3.0,25.0
R2069,2024-05-26 23:12:27,Search,1.3,Web,KZ,new,5,4,raw_responses_sample.csv,1328,Search,Web,KZ,new,2024-05-26 23:12:27,5.0,4.0,87.5
R1328,2024-03-10 11:16:50,Search,2.1,,RU,new,4,4,raw_responses_sample.csv,1329,Search,unknown,RU,new,2024-03-10 11:16:50,4.0,4.0,75.0
R1700,2024-11-01 02:57:26,CHECKOUT,1.2,,,new,4,4,raw_responses_sample.csv,1330,Checkout,unknown,unknown,new,2024-11-01 02:57:26,4.0,4.0,75.0
R1129,2024-02-13 13:01:29,Onboarding,2.0,Web,GE,New,4,4,raw_responses_sample.csv,1333,Onboarding,Web,GE,new,2024-02-13 13:01:29,4.0,4.0,75.0
R1176,2024-10-08 04:40:19,Check out,2.0,ANDROID,RU,returning ,4,5,raw_responses_sample.csv,1334,Checkout,Android,RU,returning,2024-10-08 04:40:19,4.0,5.0,87.5
R2270,2025-03-24 07:20:36,Payment,2.0,ANDROID,GE,,1,1,raw_responses_sample.csv,1335,Payments,Android,GE,unknown,2025-03-24 07:20:36,1.0,1.0,0.0
R1037,2024-12-24 09:52:50,Profile,1.3,Android,RU,,5,5,raw_responses_sample.csv,1336,Profile,Android,RU,unknown,2024-12-24 09:52:50,5.0,5.0,100.0
R1512,2025-06-20 07:15:04,profile,2.1,web,BY,,3,3,raw_responses_sample.csv,1337,Profile,Web,BY,unknown,2025-06-20 07:15:04,3.0,3.0,50.0
R2397,2024-08-21 05:25:40,Check out,1.2,Web,GE,New,5,5,raw_responses_sample.csv,1338,Checkout,Web,GE,new,2024-08-21 05:25:40,5.0,5.0,100.0
R1387,2025-04-08 03:06:48,search,2.1,iOS,BY,power,3,3,raw_responses_sample.csv,1339,Search,iOS,BY,power,2025-04-08 03:06:48,3.0,3.0,50.0
R1794,2024-05-16 20:59:00,ONBOARDING,2.1,iOS,RU,,4,3,raw_responses_sample.csv,1340,Onboarding,iOS,RU,unknown,2024-05-16 20:59:00,4.0,3.0,62.5
R1361,2024-05-20 06:21:26,Serch,2.1,Android,BY,,5,5,raw_responses_sample.csv,1341,Search,Android,BY,unknown,2024-05-20 06:21:26,5.0,5.0,100.0
R1723,2024-09-27 16:20:27,search,2.0,Web,,New,2,2,raw_responses_sample.csv,1342,Search,Web,unknown,new,2024-09-27 16:20:27,2.0,2.0,25.0
R1188,2024-06-15 12:39:47,Onboardng,1.3,ANDROID,BY,returning ,3,4,raw_responses_sample.csv,1343,Onboarding,Android,BY,returning,2024-06-15 12:39:47,3.0,4.0,62.5
R1729,2025-04-09 20:17:38,Checkout,2.1,Web,RU,,5,4,raw_responses_sample.csv,1344,Checkout,Web,RU,unknown,2025-04-09 20:17:38,5.0,4.0,87.5
R1170,2024-11-23 21:22:45,Profile,1.2,ANDROID,GE,power,5,3,raw_responses_sample.csv,1345,Profile,Android,GE,power,2024-11-23 21:22:45,5.0,3.0,75.0
R1382,2025-01-29 04:53:52,Onboarding,2.1,iOS,,returning,2,3,raw_responses_sample.csv,1346,Onboarding,iOS,unknown,returning,2025-01-29 04:53:52,2.0,3.0,37.5
R2258,2025-06-28 07:21:17,Payment,2.0,,AM,new,3,2,raw_responses_sample.csv,1347,Payments,unknown,AM,new,2025-06-28 07:21:17,3.0,2.0,37.5
R1250,2025-02-11 10:18:47, Payments,1.3,ANDROID,ru,returning,2,3,raw_responses_sample.csv,1349,Payments,Android,RU,returning,2025-02-11 10:18:47,2.0,3.0,37.5
R2046,2024-10-30 22:05:22,search,2.1,,,,4,4,raw_responses_sample.csv,1350,Search,unknown,unknown,unknown,2024-10-30 22:05:22,4.0,4.0,75.0
R2094,2025-06-24 15:12:53,search,1.3,ANDROID,ru,New,3,2,raw_responses_sample.csv,1352,Search,Android,RU,new,2025-06-24 15:12:53,3.0,2.0,37.5
R2024,2024-01-23 13:04:31,Search,1.3,Android,,New,3,4,raw_responses_sample.csv,1353,Search,Android,unknown,new,2024-01-23 13:04:31,3.0,4.0,62.5
R2363,2024-09-13 05:22:29,checkout,1.2,,RU,New,5,4,raw_responses_sample.csv,1354,Checkout,unknown,RU,new,2024-09-13 05:22:29,5.0,4.0,87.5
R1691,2024-03-18 17:13:18, search,2.0,iOS,BY,returning ,4,4,raw_responses_sample.csv,1355,Search,iOS,BY,returning,2024-03-18 17:13:18,4.0,4.0,75.0
R1924,2025-04-13 05:28:22,Serch,1.3,ANDROID,BY,power,4,3,raw_responses_sample.csv,1356,Search,Android,BY,power,2025-04-13 05:28:22,4.0,3.0,62.5
R1232,2024-03-10 22:09:00,checkout,2.1,ANDROID,AM,power,5,5,raw_responses_sample.csv,1357,Checkout,Android,AM,power,2024-03-10 22:09:00,5.0,5.0,100.0
R1366,2025-06-16 19:33:21, Checkout ,1.2,,KZ,power,4,5,raw_responses_sample.csv,1358,Checkout,unknown,KZ,power,2025-06-16 19:33:21,4.0,5.0,87.5
R1553,2024-12-09 14:50:52,profile,1.3,,RU,,3,3,raw_responses_sample.csv,1359,Profile,unknown,RU,unknown,2024-12-09 14:50:52,3.0,3.0,50.0
R1490,2024-12-21 14:46:12,Checkout,1.3,,AM,power,4,4,raw_responses_sample.csv,1361,Checkout,unknown,AM,power,2024-12-21 14:46:12,4.0,4.0,75.0
R1006,2024-03-14 19:40:10,onboarding,2.0,Android,AM,New,2,1,raw_responses_sample.csv,1362,Onboarding,Android,AM,new,2024-03-14 19:40:10,2.0,1.0,12.5
R1248,2025-05-22 19:39:12,Serch,2.0,iOS,KZ,power,5,4,raw_responses_sample.csv,1363,Search,iOS,KZ,power,2025-05-22 19:39:12,5.0,4.0,87.5
R1318,2024-02-29 15:33:22,onboarding,1.2,Android,RU,returning,5,3,raw_responses_sample.csv,1364,Onboarding,Android,RU,returning,2024-02-29 15:33:22,5.0,3.0,75.0
R1156,2025-06-03 16:35:01, Checkout ,2.0,web,RU,,5,5,raw_responses_sample.csv,1365,Checkout,Web,RU,unknown,2025-06-03 16:35:01,5.0,5.0,100.0
R1140,2024-02-23 20:41:21,Profile,2.1,Web,RU,returning ,4,3,raw_responses_sample.csv,1366,Profile,Web,RU,returning,2024-02-23 20:41:21,4.0,3.0,62.5
R2308,2024-09-05 12:50:10,ONBOARDING,1.3,web,GE,returning,3,3,raw_responses_sample.csv,1367,Onboarding,Web,GE,returning,2024-09-05 12:50:10,3.0,3.0,50.0
R2123,2024-03-14 20:27:56,Payment,2.0,Android,RU,power,3,2,raw_responses_sample.csv,1368,Payments,Android,RU,power,2024-03-14 20:27:56,3.0,2.0,37.5
R1633,2099-12-31 12:00:00,Payment,1.3,iOS,RU,New,3,3,raw_responses_sample.csv,1370,Payments,iOS,RU,new,2099-12-31 12:00:00,3.0,3.0,50.0
R1591,2024-11-04 15:47:48,Check out,1.2,Android,AM,,5,5,raw_responses_sample.csv,1371,Checkout,Android,AM,unknown,2024-11-04 15:47:48,5.0,5.0,100.0
R1199,2024-06-10 13:41:59,profile,1.2,web,,returning,4,4,raw_responses_sample.csv,1372,Profile,Web,unknown,returning,2024-06-10 13:41:59,4.0,4.0,75.0
R1740,2024-01-19 00:25:07,Checkout,2.0,Android,,New,4,4,raw_responses_sample.csv,1373,Checkout,Android,unknown,new,2024-01-19 00:25:07,4.0,4.0,75.0
R1335,2024-04-03 20:34:24,Profile,2.1,Web,AM,power,3,3,raw_responses_sample.csv,1374,Profile,Web,AM,power,2024-04-03 20:34:24,3.0,3.0,50.0
R1417,2024-09-15 06:07:11,Payments,1.3,ANDROID,AM,,4,4,raw_responses_sample.csv,1375,Payments,Android,AM,unknown,2024-09-15 06:07:11,4.0,4.0,75.0
R1873,2024-12-22 16:45:31,Onboardng,2.1,,RU,,5,4,raw_responses_sample.csv,1376,Onboarding,unknown,RU,unknown,2024-12-22 16:45:31,5.0,4.0,87.5
R1526,2024-05-29 23:01:48,Payment,1.2,web,AM,power,4,5,raw_responses_sample.csv,1379,Payments,Web,AM,power,2024-05-29 23:01:48,4.0,5.0,87.5
R1598,2025-03-13 22:57:42,CHECKOUT,2.1,Web,KZ,,5,4,raw_responses_sample.csv,1381,Checkout,Web,KZ,unknown,2025-03-13 22:57:42,5.0,4.0,87.5
R2346,2024-04-12 15:12:38,search,1.3,ANDROID,BY,New,3,3,raw_responses_sample.csv,1382,Search,Android,BY,new,2024-04-12 15:12:38,3.0,3.0,50.0
R1346,2025-02-20 23:31:48,PROFILE,1.2,Web,ru,new,4,4,raw_responses_sample.csv,1383,Profile,Web,RU,new,2025-02-20 23:31:48,4.0,4.0,75.0
R1528,2024-01-27 11:05:44, Payments,1.3,Android,GE,,2,2,raw_responses_sample.csv,1384,Payments,Android,GE,unknown,2024-01-27 11:05:44,2.0,2.0,25.0
R1265,2025-03-09 05:31:40,PROFILE,2.1,,,returning,3,3,raw_responses_sample.csv,1385,Profile,unknown,unknown,returning,2025-03-09 05:31:40,3.0,3.0,50.0
R1203,2024-06-15 23:29:41,profile,2.0,,KZ,new,4,4,raw_responses_sample.csv,1386,Profile,unknown,KZ,new,2024-06-15 23:29:41,4.0,4.0,75.0
R1982,2024-08-04 12:39:03,payments,2.1,web,KZ,,3,3,raw_responses_sample.csv,1388,Payments,Web,KZ,unknown,2024-08-04 12:39:03,3.0,3.0,50.0
R2324,2024-12-25 10:51:28,profile,1.3,Android,KZ,power,4,5,raw_responses_sample.csv,1390,Profile,Android,KZ,power,2024-12-25 10:51:28,4.0,5.0,87.5
R1673,2025-05-22 11:45:18,Search,1.2,iOS,BY,New,3,4,raw_responses_sample.csv,1391,Search,iOS,BY,new,2025-05-22 11:45:18,3.0,4.0,62.5
R1163,2024-10-29 09:28:38, Payments,2.0,Android,,New,2,2,raw_responses_sample.csv,1392,Payments,Android,unknown,new,2024-10-29 09:28:38,2.0,2.0,25.0
R1879,2025-03-03 16:26:41,profile,1.2,,AM,returning,5,5,raw_responses_sample.csv,1393,Profile,unknown,AM,returning,2025-03-03 16:26:41,5.0,5.0,100.0
R1029,2024-03-11 07:23:18,payments,2.0,web,ru,returning ,3,3,raw_responses_sample.csv,1394,Payments,Web,RU,returning,2024-03-11 07:23:18,3.0,3.0,50.0
R1410,2025-03-21 20:52:04,onboarding,2.1,iOS,AM,,3,2,raw_responses_sample.csv,1395,Onboarding,iOS,AM,unknown,2025-03-21 20:52:04,3.0,2.0,37.5
R1808,2024-03-08 03:43:03,PROFILE,1.2,iOS,BY,,4,5,raw_responses_sample.csv,1396,Profile,iOS,BY,unknown,2024-03-08 03:43:03,4.0,5.0,87.5
R2116,2024-03-28 07:49:34,CHECKOUT,2.0,Web,GE,New,4,2,raw_responses_sample.csv,1397,Checkout,Web,GE,new,2024-03-28 07:49:34,4.0,2.0,50.0
R1362,2024-06-30 10:40:03,Onboarding,1.2,web,BY,returning,2,3,raw_responses_sample.csv,1398,Onboarding,Web,BY,returning,2024-06-30 10:40:03,2.0,3.0,37.5
R2148,2024-07-03 09:53:14,profile,1.3,,AM,New,4,4,raw_responses_sample.csv,1400,Profile,unknown,AM,new,2024-07-03 09:53:14,4.0,4.0,75.0
R1796,2025-01-01 12:11:53,PROFILE,1.2,iOS,RU,New,3,4,raw_responses_sample.csv,1401,Profile,iOS,RU,new,2025-01-01 12:11:53,3.0,4.0,62.5
R1480,2025-04-11 19:28:17,Check out,1.3,web,KZ,power,5,5,raw_responses_sample.csv,1402,Checkout,Web,KZ,power,2025-04-11 19:28:17,5.0,5.0,100.0
R1237,2024-12-05 18:54:06,Check out,1.3,iOS,KZ,returning,5,5,raw_responses_sample.csv,1403,Checkout,iOS,KZ,returning,2024-12-05 18:54:06,5.0,5.0,100.0
R2131,2024-04-30 02:26:26,onboarding,2.0,ANDROID,AM,,3,2,raw_responses_sample.csv,1405,Onboarding,Android,AM,unknown,2024-04-30 02:26:26,3.0,2.0,37.5
R2354,2024-01-16 01:59:24,checkout,1.3,,RU,power,3,4,raw_responses_sample.csv,1406,Checkout,unknown,RU,power,2024-01-16 01:59:24,3.0,4.0,62.5
R2093,2024-01-06 11:49:26,Check out,1.3,ANDROID,ru,new,5,5,raw_responses_sample.csv,1407,Checkout,Android,RU,new,2024-01-06 11:49:26,5.0,5.0,100.0
R1437,2025-06-28 16:48:07,Onboarding,2.1,web,,returning,4,3,raw_responses_sample.csv,1408,Onboarding,Web,unknown,returning,2025-06-28 16:48:07,4.0,3.0,62.5
R2188,2024-03-03 02:12:52,search,1.2,,BY,new,5,4,raw_responses_sample.csv,1409,Search,unknown,BY,new,2024-03-03 02:12:52,5.0,4.0,87.5
R2017,2025-03-16 07:35:25,payments,2.0,ANDROID,,New,1,3,raw_responses_sample.csv,1410,Payments,Android,unknown,new,2025-03-16 07:35:25,1.0,3.0,25.0
R1104,2025-01-25 20:23:06,PROFILE,2.0,Android,AM,new,3,2,raw_responses_sample.csv,1411,Profile,Android,AM,new,2025-01-25 20:23:06,3.0,2.0,37.5
R2358,2024-05-11 21:44:14,Checkout,2.1,,RU,new,5,5,raw_responses_sample.csv,1412,Checkout,unknown,RU,new,2024-05-11 21:44:14,5.0,5.0,100.0
R2229,2024-01-24 09:35:47, Payments,2.0,Android,AM,returning ,1,1,raw_responses_sample.csv,1413,Payments,Android,AM,returning,2024-01-24 09:35:47,1.0,1.0,0.0
R1627,2025-04-29 14:17:00, Payments,2.1,,ru,returning,3,2,raw_responses_sample.csv,1414,Payments,unknown,RU,returning,2025-04-29 14:17:00,3.0,2.0,37.5
R2027,2024-01-24 16:32:48,search,1.2,Android,ru,power,4,4,raw_responses_sample.csv,1416,Search,Android,RU,power,2024-01-24 16:32:48,4.0,4.0,75.0
R1853,2024-02-23 19:00:03, Checkout ,1.2,Android,KZ,power,4,4,raw_responses_sample.csv,1418,Checkout,Android,KZ,power,2024-02-23 19:00:03,4.0,4.0,75.0
R2119,2024-11-17 02:28:11,Payment,1.2,Web,BY,,3,4,raw_responses_sample.csv,1419,Payments,Web,BY,unknown,2024-11-17 02:28:11,3.0,4.0,62.5
R2096,2024-02-22 19:34:21,Onboarding,2.0,Android,ru,power,4,4,raw_responses_sample.csv,1420,Onboarding,Android,RU,power,2024-02-22 19:34:21,4.0,4.0,75.0
R2477,2024-07-13 21:43:23,Onboardng,1.3,Android,ru,New,4,3,raw_responses_sample.csv,1421,Onboarding,Android,RU,new,2024-07-13 21:43:23,4.0,3.0,62.5
R1155,2024-01-02 19:22:15, Payments,1.3,Android,,,3,2,raw_responses_sample.csv,1422,Payments,Android,unknown,unknown,2024-01-02 19:22:15,3.0,2.0,37.5
R1097,2024-09-13 14:54:19,payments,2.0,web,ru,New,1,1,raw_responses_sample.csv,1423,Payments,Web,RU,new,2024-09-13 14:54:19,1.0,1.0,0.0
R1880,2025-05-13 05:32:07,ONBOARDING,2.0,ANDROID,ru,returning,3,3,raw_responses_sample.csv,1424,Onboarding,Android,RU,returning,2025-05-13 05:32:07,3.0,3.0,50.0
R1004,2025-01-05 18:12:45,Checkout,2.1,iOS,,returning,5,5,raw_responses_sample.csv,1425,Checkout,iOS,unknown,returning,2025-01-05 18:12:45,5.0,5.0,100.0
R1813,2025-01-01 09:37:56,payments,2.1,Android,AM,power,1,2,raw_responses_sample.csv,1426,Payments,Android,AM,power,2025-01-01 09:37:56,1.0,2.0,12.5
R1489,2024-03-02 01:22:41,payments,2.0,,GE,,5,2,raw_responses_sample.csv,1427,Payments,unknown,GE,unknown,2024-03-02 01:22:41,5.0,2.0,62.5
R2444,2024-05-20 10:59:22,Serch,2.1,web,ru,returning ,4,4,raw_responses_sample.csv,1428,Search,Web,RU,returning,2024-05-20 10:59:22,4.0,4.0,75.0
R1454,2024-12-16 02:35:59,search,1.3,web,BY,power,4,5,raw_responses_sample.csv,1429,Search,Web,BY,power,2024-12-16 02:35:59,4.0,5.0,87.5
R1083,2024-10-21 14:56:44,profile,1.2,iOS,RU,,4,5,raw_responses_sample.csv,1430,Profile,iOS,RU,unknown,2024-10-21 14:56:44,4.0,5.0,87.5
R2439,2024-10-14 22:18:46, Payments,1.2,Android,ru,power,1,1,raw_responses_sample.csv,1431,Payments,Android,RU,power,2024-10-14 22:18:46,1.0,1.0,0.0
R2086,2024-12-13 14:45:54,Profile,1.2,Web,ru,,4,4,raw_responses_sample.csv,1432,Profile,Web,RU,unknown,2024-12-13 14:45:54,4.0,4.0,75.0
R1008,2025-04-14 04:16:08,onboarding,2.0,,GE,returning ,3,4,raw_responses_sample.csv,1433,Onboarding,unknown,GE,returning,2025-04-14 04:16:08,3.0,4.0,62.5
R1543,2024-11-01 10:58:05,Onboarding,1.2,iOS,AM,returning,2,1,raw_responses_sample.csv,1434,Onboarding,iOS,AM,returning,2024-11-01 10:58:05,2.0,1.0,12.5
R1520,2025-04-13 17:59:45,Payments,1.2,iOS,KZ,returning ,3,4,raw_responses_sample.csv,1436,Payments,iOS,KZ,returning,2025-04-13 17:59:45,3.0,4.0,62.5
R2186,2024-05-02 01:28:40,Onboarding,1.3,Web,RU,,5,5,raw_responses_sample.csv,1437,Onboarding,Web,RU,unknown,2024-05-02 01:28:40,5.0,5.0,100.0
R1469,2024-06-14 10:14:20,Payment,2.1,,BY,,3,3,raw_responses_sample.csv,1439,Payments,unknown,BY,unknown,2024-06-14 10:14:20,3.0,3.0,50.0
R1079,2025-06-15 20:28:58, search,1.2,Android,GE,New,4,3,raw_responses_sample.csv,1440,Search,Android,GE,new,2025-06-15 20:28:58,4.0,3.0,62.5
R2335,2024-10-09 18:16:57,Onboarding,1.2,,GE,New,3,3,raw_responses_sample.csv,1441,Onboarding,unknown,GE,new,2024-10-09 18:16:57,3.0,3.0,50.0
R1614,2024-05-03 08:09:48,ONBOARDING,1.2,Android,,power,2,2,raw_responses_sample.csv,1442,Onboarding,Android,unknown,power,2024-05-03 08:09:48,2.0,2.0,25.0
R1542,2024-07-31 01:11:09,Onboarding,2.0,,BY,new,1,1,raw_responses_sample.csv,1443,Onboarding,unknown,BY,new,2024-07-31 01:11:09,1.0,1.0,0.0
R1931,2024-08-06 00:47:40,Check out,2.0,web,KZ,power,3,4,raw_responses_sample.csv,1444,Checkout,Web,KZ,power,2024-08-06 00:47:40,3.0,4.0,62.5
R1456,2024-12-30 04:49:06,Search,1.3,iOS,,,4,5,raw_responses_sample.csv,1445,Search,iOS,unknown,unknown,2024-12-30 04:49:06,4.0,5.0,87.5
R2466,2024-01-12 11:03:32,Onboarding,2.0,iOS,GE,,4,4,raw_responses_sample.csv,1446,Onboarding,iOS,GE,unknown,2024-01-12 11:03:32,4.0,4.0,75.0
R1645,2024-05-31 11:28:34,payments,1.2,ANDROID,BY,new,1,1,raw_responses_sample.csv,1447,Payments,Android,BY,new,2024-05-31 11:28:34,1.0,1.0,0.0
R1472,2024-03-26 03:16:39,payments,1.2,iOS,,New,4,4,raw_responses_sample.csv,1448,Payments,iOS,unknown,new,2024-03-26 03:16:39,4.0,4.0,75.0
R2171,2024-12-04 23:46:54,payments,2.0,Android,GE,,1,2,raw_responses_sample.csv,1449,Payments,Android,GE,unknown,2024-12-04 23:46:54,1.0,2.0,12.5
R2246,2024-09-20 20:14:01,onboarding,1.3,ANDROID,BY,returning,2,2,raw_responses_sample.csv,1450,Onboarding,Android,BY,returning,2024-09-20 20:14:01,2.0,2.0,25.0
R1854,2024-01-15 10:52:12,Onboarding,1.3,Android,RU,,4,4,raw_responses_sample.csv,1452,Onboarding,Android,RU,unknown,2024-01-15 10:52:12,4.0,4.0,75.0
R1971,2024-05-31 12:28:46, Checkout ,1.3,iOS,RU,returning ,4,4,raw_responses_sample.csv,1453,Checkout,iOS,RU,returning,2024-05-31 12:28:46,4.0,4.0,75.0
R1128,2025-05-24 23:27:11,onboarding,2.0,web,GE,,2,3,raw_responses_sample.csv,1454,Onboarding,Web,GE,unknown,2025-05-24 23:27:11,2.0,3.0,37.5
R2284,2025-01-01 23:20:26,onboarding,1.3,Android,RU,,4,4,raw_responses_sample.csv,1455,Onboarding,Android,RU,unknown,2025-01-01 23:20:26,4.0,4.0,75.0
R2206,2025-04-19 22:15:48,Profile,1.3,web,KZ,power,5,4,raw_responses_sample.csv,1456,Profile,Web,KZ,power,2025-04-19 22:15:48,5.0,4.0,87.5
R1036,2024-09-11 08:10:50,Search,2.1,web,ru,new,4,2,raw_responses_sample.csv,1458,Search,Web,RU,new,2024-09-11 08:10:50,4.0,2.0,50.0
R1681,2025-06-16 15:50:29,payments,1.2,Web,,New,3,2,raw_responses_sample.csv,1459,Payments,Web,unknown,new,2025-06-16 15:50:29,3.0,2.0,37.5
R1582,2024-03-22 04:46:46,PROFILE,2.0,Web,AM,returning ,4,4,raw_responses_sample.csv,1460,Profile,Web,AM,returning,2024-03-22 04:46:46,4.0,4.0,75.0
R1091,2024-09-28 10:39:44,profile,1.3,,RU,,5,5,raw_responses_sample.csv,1461,Profile,unknown,RU,unknown,2024-09-28 10:39:44,5.0,5.0,100.0
R1934,2024-01-08 04:49:42,Payment,1.3,Android,AM,New,1,3,raw_responses_sample.csv,1462,Payments,Android,AM,new,2024-01-08 04:49:42,1.0,3.0,25.0
R2103,2025-01-21 22:08:27,PROFILE,1.2,web,GE,returning,4,4,raw_responses_sample.csv,1463,Profile,Web,GE,returning,2025-01-21 22:08:27,4.0,4.0,75.0
R1594,2024-09-04 23:43:37,checkout,2.0,ANDROID,BY,,3,3,raw_responses_sample.csv,1464,Checkout,Android,BY,unknown,2024-09-04 23:43:37,3.0,3.0,50.0
R2120,2024-02-20 07:07:41,Profile,1.3,Android,,returning ,4,4,raw_responses_sample.csv,1465,Profile,Android,unknown,returning,2024-02-20 07:07:41,4.0,4.0,75.0
R2210,2025-05-07 01:16:26,onboarding,2.1,Android,AM,,3,3,raw_responses_sample.csv,1466,Onboarding,Android,AM,unknown,2025-05-07 01:16:26,3.0,3.0,50.0
R1080,2024-11-24 21:06:54,Profile,1.2,Web,AM,,3,4,raw_responses_sample.csv,1468,Profile,Web,AM,unknown,2024-11-24 21:06:54,3.0,4.0,62.5
R1890,2025-05-31 01:08:31,Payments,1.3,Web,ru,,3,1,raw_responses_sample.csv,1469,Payments,Web,RU,unknown,2025-05-31 01:08:31,3.0,1.0,25.0
R1402,2024-03-17 05:11:47,Onboarding,2.0,web,RU,New,1,2,raw_responses_sample.csv,1470,Onboarding,Web,RU,new,2024-03-17 05:11:47,1.0,2.0,12.5
R2253,2024-10-11 02:47:12,PROFILE,1.3,iOS,KZ,returning ,5,5,raw_responses_sample.csv,1471,Profile,iOS,KZ,returning,2024-10-11 02:47:12,5.0,5.0,100.0
R2254,2025-05-03 14:06:34,Search,1.2,Web,ru,,4,4,raw_responses_sample.csv,1472,Search,Web,RU,unknown,2025-05-03 14:06:34,4.0,4.0,75.0
R2082,2024-07-24 15:30:18,Onboardng,1.3,,RU,returning ,2,3,raw_responses_sample.csv,1474,Onboarding,unknown,RU,returning,2024-07-24 15:30:18,2.0,3.0,37.5
R2087,2025-05-10 12:30:38,search,2.1,ANDROID,,returning ,5,5,raw_responses_sample.csv,1476,Search,Android,unknown,returning,2025-05-10 12:30:38,5.0,5.0,100.0
R1560,2025-06-17 21:47:19,Checkout,2.0,ANDROID,ru,power,3,3,raw_responses_sample.csv,1477,Checkout,Android,RU,power,2025-06-17 21:47:19,3.0,3.0,50.0
R2034,2025-01-15 11:09:49,profile,1.3,iOS,RU,power,4,4,raw_responses_sample.csv,1478,Profile,iOS,RU,power,2025-01-15 11:09:49,4.0,4.0,75.0
R2393,2024-05-04 01:45:08,Profile,2.0,,RU,returning,3,3,raw_responses_sample.csv,1480,Profile,unknown,RU,returning,2024-05-04 01:45:08,3.0,3.0,50.0
R1680,2024-01-28 05:24:38,CHECKOUT,1.2,Android,BY,returning ,5,4,raw_responses_sample.csv,1481,Checkout,Android,BY,returning,2024-01-28 05:24:38,5.0,4.0,87.5
R1432,2025-02-24 00:15:02,Profile,1.3,ANDROID,GE,returning,3,3,raw_responses_sample.csv,1483,Profile,Android,GE,returning,2025-02-24 00:15:02,3.0,3.0,50.0
R1413,2025-05-29 03:18:50,Payment,1.2,ANDROID,RU,power,3,3,raw_responses_sample.csv,1484,Payments,Android,RU,power,2025-05-29 03:18:50,3.0,3.0,50.0
R2026,2024-12-21 15:39:38,Payments,1.2,Android,GE,,4,4,raw_responses_sample.csv,1485,Payments,Android,GE,unknown,2024-12-21 15:39:38,4.0,4.0,75.0
R1988,2024-01-25 18:50:24, Payments,1.2,ANDROID,ru,,1,2,raw_responses_sample.csv,1486,Payments,Android,RU,unknown,2024-01-25 18:50:24,1.0,2.0,12.5
R1214,2025-03-06 11:57:24,Serch,2.1,web,AM,new,4,4,raw_responses_sample.csv,1487,Search,Web,AM,new,2025-03-06 11:57:24,4.0,4.0,75.0
R1005,2025-01-24 08:29:40, search,1.2,Android,BY,power,5,3,raw_responses_sample.csv,1488,Search,Android,BY,power,2025-01-24 08:29:40,5.0,3.0,75.0
R1690,2025-05-23 16:51:48,PROFILE,1.2,Web,KZ,returning ,4,4,raw_responses_sample.csv,1489,Profile,Web,KZ,returning,2025-05-23 16:51:48,4.0,4.0,75.0
R1763,2024-11-07 23:47:20,profile,2.1,iOS,ru,power,5,4,raw_responses_sample.csv,1490,Profile,iOS,RU,power,2024-11-07 23:47:20,5.0,4.0,87.5
R2259,2025-06-05 15:31:10,onboarding,2.1,iOS,ru,New,5,4,raw_responses_sample.csv,1491,Onboarding,iOS,RU,new,2025-06-05 15:31:10,5.0,4.0,87.5
R1702,2024-11-16 10:53:37, Checkout ,1.3,,,returning,3,3,raw_responses_sample.csv,1492,Checkout,unknown,unknown,returning,2024-11-16 10:53:37,3.0,3.0,50.0
R2456,2024-11-26 09:35:49,Serch,1.3,Android,GE,New,3,3,raw_responses_sample.csv,1493,Search,Android,GE,new,2024-11-26 09:35:49,3.0,3.0,50.0
R1738,2025-04-18 05:50:11, Payments,1.2,iOS,RU,New,3,3,raw_responses_sample.csv,1494,Payments,iOS,RU,new,2025-04-18 05:50:11,3.0,3.0,50.0
R2293,2024-01-01 09:30:30,Payment,2.1,Android,BY,,4,4,raw_responses_sample.csv,1495,Payments,Android,BY,unknown,2024-01-01 09:30:30,4.0,4.0,75.0
R1018,2024-05-15 23:59:56,ONBOARDING,2.0,Android,ru,New,2,2,raw_responses_sample.csv,1496,Onboarding,Android,RU,new,2024-05-15 23:59:56,2.0,2.0,25.0
R1078,2024-01-27 02:14:43,Check out,2.1,ANDROID,RU,,4,3,raw_responses_sample.csv,1497,Checkout,Android,RU,unknown,2024-01-27 02:14:43,4.0,3.0,62.5
R1855,2024-11-30 10:35:40,onboarding,1.3,ANDROID,KZ,returning ,5,4,raw_responses_sample.csv,1498,Onboarding,Android,KZ,returning,2024-11-30 10:35:40,5.0,4.0,87.5
R1369,2024-01-21 01:44:07, Payments,1.2,web,AM,new,2,1,raw_responses_sample.csv,1499,Payments,Web,AM,new,2024-01-21 01:44:07,2.0,1.0,12.5
R2476,2024-12-09 16:43:26,Payment,1.3,Web,GE,New,3,4,raw_responses_sample.csv,1500,Payments,Web,GE,new,2024-12-09 16:43:26,3.0,4.0,62.5
